blocklist_id,exchange,source_app_id,applies_to,blocklist_created_at_date,blocklist_expires_at_date,blocklist_origin,blocklist_reason_code,blocklist_comment,is_auto_blocklist,blocklist_creator_email,campaign_id,campaign_group_id,app_id,customer_id,block_level,is_indefinite
11708569,VUNGLE,6758223400,all,2026-04-06,2026-07-05,internal,traffic-quality,Exchange level install farming ABL,Yes,-,None,None,None,None,global,False
11708571,VUNGLE,6759955443,all,2026-04-06,2026-07-05,internal,traffic-quality,Exchange level install farming ABL,Yes,-,None,None,None,None,global,False
11764463,All exchanges,com.bigstarkids.numberspuzzle248,all,2026-04-13,,internal,traffic-quality,High UUIDv4 noncompliance (Malformed GAID investigation),No,matt.johnson@liftoff.io,None,None,None,None,global,True
11764463,All exchanges,com.scoring.champion,all,2026-04-13,,internal,traffic-quality,High UUIDv4 noncompliance (Malformed GAID investigation),No,matt.johnson@liftoff.io,None,None,None,None,global,True
11764463,All exchanges,com.unicostudio.voxelblastjam,all,2026-04-13,,internal,traffic-quality,High UUIDv4 noncompliance (Malformed GAID investigation),No,matt.johnson@liftoff.io,None,None,None,None,global,True
11800713,All exchanges,com.rayolesoftware.cashmonkey,all,2026-04-19,,internal,traffic-quality,Fraudulent Developers ABL,Yes,-,None,None,None,None,global,True
11843934,All exchanges,6762119300,all,2026-04-26,,internal,traffic-quality,Fraudulent Developers ABL,Yes,-,None,None,None,None,global,True
11972167,VUNGLE,com.edutainment.mashadentist,all,2026-05-07,,internal,traffic-quality,"High user CTR + poor d7 ROAS
notes: removed managed pubs: 805603214, com.lordix.addonsforminecraftpe, jp.ponta.myponta (prior id: 10912556)",No,matt.johnson@liftoff.io,None,None,None,None,global,True
11972167,VUNGLE,com.gameduell.mobile.belote,all,2026-05-07,,internal,traffic-quality,"High user CTR + poor d7 ROAS
notes: removed managed pubs: 805603214, com.lordix.addonsforminecraftpe, jp.ponta.myponta (prior id: 10912556)",No,matt.johnson@liftoff.io,None,None,None,None,global,True
11972167,VUNGLE,853861324,all,2026-05-07,,internal,traffic-quality,"High user CTR + poor d7 ROAS
notes: removed managed pubs: 805603214, com.lordix.addonsforminecraftpe, jp.ponta.myponta (prior id: 10912556)",No,matt.johnson@liftoff.io,None,None,None,None,global,True
11972167,VUNGLE,1134853735,all,2026-05-07,,internal,traffic-quality,"High user CTR + poor d7 ROAS
notes: removed managed pubs: 805603214, com.lordix.addonsforminecraftpe, jp.ponta.myponta (prior id: 10912556)",No,matt.johnson@liftoff.io,None,None,None,None,global,True
11972167,VUNGLE,com.stepler,all,2026-05-07,,internal,traffic-quality,"High user CTR + poor d7 ROAS
notes: removed managed pubs: 805603214, com.lordix.addonsforminecraftpe, jp.ponta.myponta (prior id: 10912556)",No,matt.johnson@liftoff.io,None,None,None,None,global,True
11972167,VUNGLE,de.whow.jackpot,all,2026-05-07,,internal,traffic-quality,"High user CTR + poor d7 ROAS
notes: removed managed pubs: 805603214, com.lordix.addonsforminecraftpe, jp.ponta.myponta (prior id: 10912556)",No,matt.johnson@liftoff.io,None,None,None,None,global,True
11972167,VUNGLE,821744424,all,2026-05-07,,internal,traffic-quality,"High user CTR + poor d7 ROAS
notes: removed managed pubs: 805603214, com.lordix.addonsforminecraftpe, jp.ponta.myponta (prior id: 10912556)",No,matt.johnson@liftoff.io,None,None,None,None,global,True
11972167,VUNGLE,6566179234,all,2026-05-07,,internal,traffic-quality,"High user CTR + poor d7 ROAS
notes: removed managed pubs: 805603214, com.lordix.addonsforminecraftpe, jp.ponta.myponta (prior id: 10912556)",No,matt.johnson@liftoff.io,None,None,None,None,global,True
11972167,VUNGLE,jp.co.goodroid.hyper.rope,all,2026-05-07,,internal,traffic-quality,"High user CTR + poor d7 ROAS
notes: removed managed pubs: 805603214, com.lordix.addonsforminecraftpe, jp.ponta.myponta (prior id: 10912556)",No,matt.johnson@liftoff.io,None,None,None,None,global,True
11972167,VUNGLE,com.softgames.bubbleshooterpro,all,2026-05-07,,internal,traffic-quality,"High user CTR + poor d7 ROAS
notes: removed managed pubs: 805603214, com.lordix.addonsforminecraftpe, jp.ponta.myponta (prior id: 10912556)",No,matt.johnson@liftoff.io,None,None,None,None,global,True
11972167,VUNGLE,com.stvrae.idilio,all,2026-05-07,,internal,traffic-quality,"High user CTR + poor d7 ROAS
notes: removed managed pubs: 805603214, com.lordix.addonsforminecraftpe, jp.ponta.myponta (prior id: 10912556)",No,matt.johnson@liftoff.io,None,None,None,None,global,True
11972167,VUNGLE,430282710,all,2026-05-07,,internal,traffic-quality,"High user CTR + poor d7 ROAS
notes: removed managed pubs: 805603214, com.lordix.addonsforminecraftpe, jp.ponta.myponta (prior id: 10912556)",No,matt.johnson@liftoff.io,None,None,None,None,global,True
12201200,All exchanges,com.sh.stickman.party.player.minigames,all,2026-05-20,,internal,traffic-quality,Fraudulent Developers ABL,Yes,-,None,None,None,None,global,True
12261200,All exchanges,1596758453,all,2026-05-26,2026-06-26,internal,traffic-quality,View Master Click Signals ABL,Yes,-,None,None,None,None,global,False
12269152,All exchanges,6756404746,all,2026-05-27,2026-06-27,internal,traffic-quality,View Master Click Signals ABL,Yes,-,None,None,None,None,global,False
12269146,All exchanges,6768577136,all,2026-05-27,2026-06-27,internal,traffic-quality,View Master Click Signals ABL,Yes,-,None,None,None,None,global,False
12302733,All exchanges,1494685132,all,2026-05-29,,internal,traffic-quality,Fraudulent apps identified via adhoc analysis: https://docs.google.com/document/d/1-lQ0h3WdTkYkWIO027QYvBxUVF2yRJrMh6-rKZaWeog,No,plaw@liftoff.io,None,None,None,None,global,True
12302741,All exchanges,1528333833,all,2026-05-29,,internal,traffic-quality,"Non-performant apps tied to suspicious Bigo seller IDs
https://docs.google.com/spreadsheets/d/1hy0o3hLjgKEPRYm8tAQA1X8gUphfhikgS3Wb3sd6eJE/edit?gid=63260040#gid=63260040",No,plaw@liftoff.io,None,None,None,None,global,True
12302733,All exchanges,com.casino.games.jackpot.slots,all,2026-05-29,,internal,traffic-quality,Fraudulent apps identified via adhoc analysis: https://docs.google.com/document/d/1-lQ0h3WdTkYkWIO027QYvBxUVF2yRJrMh6-rKZaWeog,No,plaw@liftoff.io,None,None,None,None,global,True
12302741,All exchanges,com.archive_manager,all,2026-05-29,,internal,traffic-quality,"Non-performant apps tied to suspicious Bigo seller IDs
https://docs.google.com/spreadsheets/d/1hy0o3hLjgKEPRYm8tAQA1X8gUphfhikgS3Wb3sd6eJE/edit?gid=63260040#gid=63260040",No,plaw@liftoff.io,None,None,None,None,global,True
12302733,All exchanges,1664850606,all,2026-05-29,,internal,traffic-quality,Fraudulent apps identified via adhoc analysis: https://docs.google.com/document/d/1-lQ0h3WdTkYkWIO027QYvBxUVF2yRJrMh6-rKZaWeog,No,plaw@liftoff.io,None,None,None,None,global,True
12302733,All exchanges,com.ghive.endless.car.race.traffic.drive.apps,all,2026-05-29,,internal,traffic-quality,Fraudulent apps identified via adhoc analysis: https://docs.google.com/document/d/1-lQ0h3WdTkYkWIO027QYvBxUVF2yRJrMh6-rKZaWeog,No,plaw@liftoff.io,None,None,None,None,global,True
12302733,All exchanges,6755817834,all,2026-05-29,,internal,traffic-quality,Fraudulent apps identified via adhoc analysis: https://docs.google.com/document/d/1-lQ0h3WdTkYkWIO027QYvBxUVF2yRJrMh6-rKZaWeog,No,plaw@liftoff.io,None,None,None,None,global,True
12302733,All exchanges,6472717515,all,2026-05-29,,internal,traffic-quality,Fraudulent apps identified via adhoc analysis: https://docs.google.com/document/d/1-lQ0h3WdTkYkWIO027QYvBxUVF2yRJrMh6-rKZaWeog,No,plaw@liftoff.io,None,None,None,None,global,True
12302733,All exchanges,com.neighbor.darkriddle2.mars,all,2026-05-29,,internal,traffic-quality,Fraudulent apps identified via adhoc analysis: https://docs.google.com/document/d/1-lQ0h3WdTkYkWIO027QYvBxUVF2yRJrMh6-rKZaWeog,No,plaw@liftoff.io,None,None,None,None,global,True
12302733,All exchanges,1609011110,all,2026-05-29,,internal,traffic-quality,Fraudulent apps identified via adhoc analysis: https://docs.google.com/document/d/1-lQ0h3WdTkYkWIO027QYvBxUVF2yRJrMh6-rKZaWeog,No,plaw@liftoff.io,None,None,None,None,global,True
12302741,All exchanges,1484461621,all,2026-05-29,,internal,traffic-quality,"Non-performant apps tied to suspicious Bigo seller IDs
https://docs.google.com/spreadsheets/d/1hy0o3hLjgKEPRYm8tAQA1X8gUphfhikgS3Wb3sd6eJE/edit?gid=63260040#gid=63260040",No,plaw@liftoff.io,None,None,None,None,global,True
12302741,All exchanges,kallossoft.videostabilizer,all,2026-05-29,,internal,traffic-quality,"Non-performant apps tied to suspicious Bigo seller IDs
https://docs.google.com/spreadsheets/d/1hy0o3hLjgKEPRYm8tAQA1X8gUphfhikgS3Wb3sd6eJE/edit?gid=63260040#gid=63260040",No,plaw@liftoff.io,None,None,None,None,global,True
12302741,All exchanges,com.greetify.lite,all,2026-05-29,,internal,traffic-quality,"Non-performant apps tied to suspicious Bigo seller IDs
https://docs.google.com/spreadsheets/d/1hy0o3hLjgKEPRYm8tAQA1X8gUphfhikgS3Wb3sd6eJE/edit?gid=63260040#gid=63260040",No,plaw@liftoff.io,None,None,None,None,global,True
12302733,All exchanges,1529860201,all,2026-05-29,,internal,traffic-quality,Fraudulent apps identified via adhoc analysis: https://docs.google.com/document/d/1-lQ0h3WdTkYkWIO027QYvBxUVF2yRJrMh6-rKZaWeog,No,plaw@liftoff.io,None,None,None,None,global,True
12302733,All exchanges,com.hole.drop,all,2026-05-29,,internal,traffic-quality,Fraudulent apps identified via adhoc analysis: https://docs.google.com/document/d/1-lQ0h3WdTkYkWIO027QYvBxUVF2yRJrMh6-rKZaWeog,No,plaw@liftoff.io,None,None,None,None,global,True
12302741,All exchanges,com.keplerians.icescreamseven,all,2026-05-29,,internal,traffic-quality,"Non-performant apps tied to suspicious Bigo seller IDs
https://docs.google.com/spreadsheets/d/1hy0o3hLjgKEPRYm8tAQA1X8gUphfhikgS3Wb3sd6eJE/edit?gid=63260040#gid=63260040",No,plaw@liftoff.io,None,None,None,None,global,True
12302733,All exchanges,com.wannabeclassicpro.bingoelites,all,2026-05-29,,internal,traffic-quality,Fraudulent apps identified via adhoc analysis: https://docs.google.com/document/d/1-lQ0h3WdTkYkWIO027QYvBxUVF2yRJrMh6-rKZaWeog,No,plaw@liftoff.io,None,None,None,None,global,True
12302733,All exchanges,com.mm.mapcompass,all,2026-05-29,,internal,traffic-quality,Fraudulent apps identified via adhoc analysis: https://docs.google.com/document/d/1-lQ0h3WdTkYkWIO027QYvBxUVF2yRJrMh6-rKZaWeog,No,plaw@liftoff.io,None,None,None,None,global,True
12302733,All exchanges,com.hw.idle.parking.tycoon,all,2026-05-29,,internal,traffic-quality,Fraudulent apps identified via adhoc analysis: https://docs.google.com/document/d/1-lQ0h3WdTkYkWIO027QYvBxUVF2yRJrMh6-rKZaWeog,No,plaw@liftoff.io,None,None,None,None,global,True
12302733,All exchanges,com.wool.rescue.my.cat.an,all,2026-05-29,,internal,traffic-quality,Fraudulent apps identified via adhoc analysis: https://docs.google.com/document/d/1-lQ0h3WdTkYkWIO027QYvBxUVF2yRJrMh6-rKZaWeog,No,plaw@liftoff.io,None,None,None,None,global,True
12302733,All exchanges,6736932613,all,2026-05-29,,internal,traffic-quality,Fraudulent apps identified via adhoc analysis: https://docs.google.com/document/d/1-lQ0h3WdTkYkWIO027QYvBxUVF2yRJrMh6-rKZaWeog,No,plaw@liftoff.io,None,None,None,None,global,True
12302733,All exchanges,nuts.bolts.story.wood.screw.color.sort.unscrew.family.save.help,all,2026-05-29,,internal,traffic-quality,Fraudulent apps identified via adhoc analysis: https://docs.google.com/document/d/1-lQ0h3WdTkYkWIO027QYvBxUVF2yRJrMh6-rKZaWeog,No,plaw@liftoff.io,None,None,None,None,global,True
12302733,All exchanges,com.pluto.blockpuzzle,all,2026-05-29,,internal,traffic-quality,Fraudulent apps identified via adhoc analysis: https://docs.google.com/document/d/1-lQ0h3WdTkYkWIO027QYvBxUVF2yRJrMh6-rKZaWeog,No,plaw@liftoff.io,None,None,None,None,global,True
12302733,All exchanges,6504406180,all,2026-05-29,,internal,traffic-quality,Fraudulent apps identified via adhoc analysis: https://docs.google.com/document/d/1-lQ0h3WdTkYkWIO027QYvBxUVF2yRJrMh6-rKZaWeog,No,plaw@liftoff.io,None,None,None,None,global,True
12302741,All exchanges,cube.games.drop.block.allinone,all,2026-05-29,,internal,traffic-quality,"Non-performant apps tied to suspicious Bigo seller IDs
https://docs.google.com/spreadsheets/d/1hy0o3hLjgKEPRYm8tAQA1X8gUphfhikgS3Wb3sd6eJE/edit?gid=63260040#gid=63260040",No,plaw@liftoff.io,None,None,None,None,global,True
12302733,All exchanges,1205558961,all,2026-05-29,,internal,traffic-quality,Fraudulent apps identified via adhoc analysis: https://docs.google.com/document/d/1-lQ0h3WdTkYkWIO027QYvBxUVF2yRJrMh6-rKZaWeog,No,plaw@liftoff.io,None,None,None,None,global,True
12302733,All exchanges,com.up.sortapp,all,2026-05-29,,internal,traffic-quality,Fraudulent apps identified via adhoc analysis: https://docs.google.com/document/d/1-lQ0h3WdTkYkWIO027QYvBxUVF2yRJrMh6-rKZaWeog,No,plaw@liftoff.io,None,None,None,None,global,True
12302733,All exchanges,com.uGames.RubikOn_V2,all,2026-05-29,,internal,traffic-quality,Fraudulent apps identified via adhoc analysis: https://docs.google.com/document/d/1-lQ0h3WdTkYkWIO027QYvBxUVF2yRJrMh6-rKZaWeog,No,plaw@liftoff.io,None,None,None,None,global,True
12302733,All exchanges,com.community.mbox.ke,all,2026-05-29,,internal,traffic-quality,Fraudulent apps identified via adhoc analysis: https://docs.google.com/document/d/1-lQ0h3WdTkYkWIO027QYvBxUVF2yRJrMh6-rKZaWeog,No,plaw@liftoff.io,None,None,None,None,global,True
12302733,All exchanges,com.rayole.games.basket.shot,all,2026-05-29,,internal,traffic-quality,Fraudulent apps identified via adhoc analysis: https://docs.google.com/document/d/1-lQ0h3WdTkYkWIO027QYvBxUVF2yRJrMh6-rKZaWeog,No,plaw@liftoff.io,None,None,None,None,global,True
12302733,All exchanges,6757134164,all,2026-05-29,,internal,traffic-quality,Fraudulent apps identified via adhoc analysis: https://docs.google.com/document/d/1-lQ0h3WdTkYkWIO027QYvBxUVF2yRJrMh6-rKZaWeog,No,plaw@liftoff.io,None,None,None,None,global,True
12302733,All exchanges,1438413584,all,2026-05-29,,internal,traffic-quality,Fraudulent apps identified via adhoc analysis: https://docs.google.com/document/d/1-lQ0h3WdTkYkWIO027QYvBxUVF2yRJrMh6-rKZaWeog,No,plaw@liftoff.io,None,None,None,None,global,True
12302733,All exchanges,6511226266,all,2026-05-29,,internal,traffic-quality,Fraudulent apps identified via adhoc analysis: https://docs.google.com/document/d/1-lQ0h3WdTkYkWIO027QYvBxUVF2yRJrMh6-rKZaWeog,No,plaw@liftoff.io,None,None,None,None,global,True
12302733,All exchanges,6504396553,all,2026-05-29,,internal,traffic-quality,Fraudulent apps identified via adhoc analysis: https://docs.google.com/document/d/1-lQ0h3WdTkYkWIO027QYvBxUVF2yRJrMh6-rKZaWeog,No,plaw@liftoff.io,None,None,None,None,global,True
12302733,All exchanges,1605952409,all,2026-05-29,,internal,traffic-quality,Fraudulent apps identified via adhoc analysis: https://docs.google.com/document/d/1-lQ0h3WdTkYkWIO027QYvBxUVF2yRJrMh6-rKZaWeog,No,plaw@liftoff.io,None,None,None,None,global,True
12302733,All exchanges,com.block.craft.world.sandbox.survival.simulator.crafting.building,all,2026-05-29,,internal,traffic-quality,Fraudulent apps identified via adhoc analysis: https://docs.google.com/document/d/1-lQ0h3WdTkYkWIO027QYvBxUVF2yRJrMh6-rKZaWeog,No,plaw@liftoff.io,None,None,None,None,global,True
12302733,All exchanges,com.PSVStudio.Luntik_educational.puzzles,all,2026-05-29,,internal,traffic-quality,Fraudulent apps identified via adhoc analysis: https://docs.google.com/document/d/1-lQ0h3WdTkYkWIO027QYvBxUVF2yRJrMh6-rKZaWeog,No,plaw@liftoff.io,None,None,None,None,global,True
12302733,All exchanges,1633417917,all,2026-05-29,,internal,traffic-quality,Fraudulent apps identified via adhoc analysis: https://docs.google.com/document/d/1-lQ0h3WdTkYkWIO027QYvBxUVF2yRJrMh6-rKZaWeog,No,plaw@liftoff.io,None,None,None,None,global,True
12302741,All exchanges,com.AB.RCDHDSE,all,2026-05-29,,internal,traffic-quality,"Non-performant apps tied to suspicious Bigo seller IDs
https://docs.google.com/spreadsheets/d/1hy0o3hLjgKEPRYm8tAQA1X8gUphfhikgS3Wb3sd6eJE/edit?gid=63260040#gid=63260040",No,plaw@liftoff.io,None,None,None,None,global,True
12302741,All exchanges,com.D_One_Games.SchoolboyEscape2,all,2026-05-29,,internal,traffic-quality,"Non-performant apps tied to suspicious Bigo seller IDs
https://docs.google.com/spreadsheets/d/1hy0o3hLjgKEPRYm8tAQA1X8gUphfhikgS3Wb3sd6eJE/edit?gid=63260040#gid=63260040",No,plaw@liftoff.io,None,None,None,None,global,True
12302733,All exchanges,com.cup.dig.draw.defense.test,all,2026-05-29,,internal,traffic-quality,Fraudulent apps identified via adhoc analysis: https://docs.google.com/document/d/1-lQ0h3WdTkYkWIO027QYvBxUVF2yRJrMh6-rKZaWeog,No,plaw@liftoff.io,None,None,None,None,global,True
12302733,All exchanges,6470975804,all,2026-05-29,,internal,traffic-quality,Fraudulent apps identified via adhoc analysis: https://docs.google.com/document/d/1-lQ0h3WdTkYkWIO027QYvBxUVF2yRJrMh6-rKZaWeog,No,plaw@liftoff.io,None,None,None,None,global,True
12302741,All exchanges,tepteev.ihar.matthew_henry.AOUSZCZGSNUACBSGR,all,2026-05-29,,internal,traffic-quality,"Non-performant apps tied to suspicious Bigo seller IDs
https://docs.google.com/spreadsheets/d/1hy0o3hLjgKEPRYm8tAQA1X8gUphfhikgS3Wb3sd6eJE/edit?gid=63260040#gid=63260040",No,plaw@liftoff.io,None,None,None,None,global,True
12302733,All exchanges,com.videoplayer.xplayer.easy,all,2026-05-29,,internal,traffic-quality,Fraudulent apps identified via adhoc analysis: https://docs.google.com/document/d/1-lQ0h3WdTkYkWIO027QYvBxUVF2yRJrMh6-rKZaWeog,No,plaw@liftoff.io,None,None,None,None,global,True
12302733,All exchanges,com.qws.eightlight.hwatugod,all,2026-05-29,,internal,traffic-quality,Fraudulent apps identified via adhoc analysis: https://docs.google.com/document/d/1-lQ0h3WdTkYkWIO027QYvBxUVF2yRJrMh6-rKZaWeog,No,plaw@liftoff.io,None,None,None,None,global,True
12302741,All exchanges,1641085395,all,2026-05-29,,internal,traffic-quality,"Non-performant apps tied to suspicious Bigo seller IDs
https://docs.google.com/spreadsheets/d/1hy0o3hLjgKEPRYm8tAQA1X8gUphfhikgS3Wb3sd6eJE/edit?gid=63260040#gid=63260040",No,plaw@liftoff.io,None,None,None,None,global,True
