market_id,ad_format,exchange,category,revenue
6504849169,banner,INMOBI,Shopping,0.7115159999999996
com.fc.goods.sort.matching.puzzle.triplemaster,native,INNERACTIVE_DIRECT,Games: Racing,0.7113909999999936
water.sort.puzzle.game.color.sorting.free,interstitial,APPODEAL,Dating,0.711255
840919914,interstitial,IRONSOURCE,Utilities,0.711079
videoplayer.videodownloader.downloader,interstitial,DOUBLECLICK,Games: Casual,0.7109760000000002
com.aws.android,native,VUNGLE,Games: Strategy,0.7108040000000007
ball.sort.puzzle.color.sorting.bubble.games,interstitial,A9TAM,Games: Puzzle,0.7107380000000002
6751056652,interstitial,UNITY,Utilities,0.7102989999999998
6747875092,interstitial,APPLOVIN,Travel,0.7101729999999998
com.easybrain.sudoku.android,native,BIGO,Music & Audio,0.7101359999999982
com.particlenews.newsbreak,interstitial,INMOBI,Games: Role Playing,0.7100749999999999
1212951043,interstitial,VERVE,Food & Drink,0.7098490000000001
jigsaw.puzzle.game.banana,banner,PANGLE,Entertainment,0.7098489999999987
281940292,mrec,DOUBLECLICK,Sports,0.709036
com.Gamnest.CandyRace,interstitial,PANGLE,Games: Action,0.7087320000000011
com.mobilityware.spider,banner,CHARTBOOST,Games: Adventure,0.7081589999999789
319881193,banner,INMOBI,Book,0.7081529999999985
1589762792,banner,ZMATICOO,Book,0.7078429999999979
1584596271,interstitial,INMOBI,Lifestyle,0.707835
840919914,banner,APPLOVIN,Travel,0.7075699999999994
com.naver.linewebtoon,native,VUNGLE,Shopping,0.707148999999999
1420058690,interstitial,DOUBLECLICK,Entertainment,0.7068390000000001
1407852246,interstitial,INMOBI,Navigation,0.7063740000000001
1544750895,interstitial,UNITY,Book,0.7063449999999999
921765888,banner,VUNGLE,Education,0.7063300000000101
jigsaw.puzzle.game.banana,interstitial,DOUBLECLICK,Utility,0.7060150000000001
com.playit.videoplayer,banner,VUNGLE,Business,0.7055430000000006
jigsaw.puzzle.game.banana,native,VUNGLE,Games: Action,0.7054860000000022
6465991018,interstitial,UNITY,Shopping,0.705182
com.easybrain.sudoku.android,banner,UNITY,Communication,0.7050959999999954
com.Gamnest.CandyRace,interstitial,APPODEAL,Education,0.7050949999999998
6747875092,banner,ZMATICOO,Games,0.7042720000000005
video.downloader.videodownloader,native,INMOBI,Games: Racing,0.7040580000000022
1212951043,banner,MINTEGRAL,Finance,0.7037460000000031
free.vpn.unblock.proxy.turbovpn,interstitial,CHARTBOOST,Social,0.7037160000000001
com.aws.android,mrec,NIMBUS,Games: Casual,0.703573
6478063606,interstitial,MINTEGRAL,Productivity,0.7034509999999998
jigsaw.puzzle.game.banana,native,DOUBLECLICK,Business,0.7029889999999995
com.weaver.app.prod,interstitial,UNITY,Food & Drink,0.7029079999999999
281940292,banner,VERVE,Utilities,0.7026879999999993
512939461,interstitial,INNERACTIVE_DIRECT,Lifestyle,0.7015819999999999
1080465358,banner,DOUBLECLICK,Finance,0.7015399999999963
1342112505,interstitial,INMOBI,Food & Drink,0.7010410000000004
com.hotmini.drama.hot,native,DOUBLECLICK,Social,0.7008010000000006
com.miniclip.carrom,banner,APPODEAL,Games: Action,0.7005269999999998
com.miniclip.carrom,interstitial,MINTEGRAL,Games: Adventure,0.7003299999999963
com.netshort.abroad,banner,DOUBLECLICK,Dating,0.7000820000000154
com.ludo.king,interstitial,UNITY,Communication,0.7000070000000002
512939461,interstitial,DOUBLECLICK,Navigation,0.699994
com.dubox.drive,interstitial,APPLOVIN,Maps & Navigation,0.6999469999999999
1420058690,interstitial,APPLOVIN,Travel,0.6998389999999999
921765888,interstitial,DOUBLECLICK,Photo & Video,0.6992439999999999
com.playit.videoplayer,mrec,DOUBLECLICK,Business,0.6990119999999991
1407852246,interstitial,UNITY,Navigation,0.6987600000000002
395979574,native,INNERACTIVE_DIRECT,Utilities,0.6985530000000011
jigsaw.puzzle.game.banana,banner,DOUBLECLICK,Travel & Local,0.6984389999999882
puzzle.yarn.fever.unravel.puzzle,native,VERVE,Maps & Navigation,0.6983850000000006
jigsaw.puzzle.game.banana,native,VERVE,Auto & Vehicles,0.6982220000000023
com.naver.linewebtoon,interstitial,APPLOVIN,Games: Puzzle,0.6978539999999998
1407852246,native,INMOBI,Photo & Video,0.6976829999999961
com.aws.android,banner,VUNGLE,Games: Board,0.6976110000000001
com.hotmini.drama.hot,interstitial,TAURUSX,Dating,0.6975770000000001
6754384144,interstitial,IRONSOURCE,Utilities,0.69756
com.michatapp.im,mrec,VUNGLE,Games: Adventure,0.6975010000000045
water.sort.puzzle.game.color.sorting.free,interstitial,APPLOVIN,Sports,0.6973109999999999
1589762792,interstitial,BIGO,Social Networking,0.697131
com.fc.goods.sort.matching.puzzle.triplemaster,banner,UNITY,Games: Word,0.6971050000000019
1544750895,interstitial,MINTEGRAL,Shopping,0.6961769999999997
com.callapp.contacts,interstitial,A9TAM,Games: Casino,0.6960110000000005
6471572249,interstitial,MINTEGRAL,Shopping,0.6959320000000004
kjv.bible.kingjamesbible,interstitial,BIGO,Business,0.695757
com.naver.linewebtoon,interstitial,PANGLE,Games: Card,0.6953960000000008
512939461,banner,INMOBI,Social Networking,0.6949569999999992
6759763476,interstitial,MINTEGRAL,Productivity,0.6947899999999998
com.vincentb.MobControl,interstitial,UNITY,Music & Audio,0.6946369999999997
com.hotmini.drama.hot,interstitial,TOPON,Games: Adventure,0.6945880000000002
com.miui.player,interstitial,APPLOVIN,Shopping,0.6945859999999998
com.easybrain.sudoku.android,native,VUNGLE,Games: Action,0.6944860000000301
com.fc.goods.sort.matching.puzzle.triplemaster,banner,APPLOVIN,Games: Board,0.6937359999999209
1589762792,interstitial,BIGO,Productivity,0.6936220000000001
1502447854,banner,A9TAM,Lifestyle,0.6935460000000009
6747875092,interstitial,INNERACTIVE_DIRECT,Lifestyle,0.693136
com.Gamnest.CandyRace,interstitial,APPODEAL,Games: Racing,0.6923129999999993
com.netshort.abroad,banner,INNERACTIVE_DIRECT,Utility,0.6915510000000298
com.hotmini.drama.hot,native,DOUBLECLICK,Shopping,0.691438000000001
sorting.games.goods.sort.triple.match3d.puzzle.stuff,interstitial,INNERACTIVE_DIRECT,Lifestyle,0.6913099999999999
com.naver.linewebtoon,native,INNERACTIVE_DIRECT,Games: Action,0.6912030000000013
com.miui.global.packageinstaller,mrec,XIAOMI,Games: Role Playing,0.6908710000000005
com.mobilityware.spider,native,VUNGLE,Lifestyle,0.6908679999999997
921765888,mrec,NIMBUS,Education,0.6907939999999959
281940292,mrec,VUNGLE,Utilities,0.6907269999999999
com.truecaller,banner,INNERACTIVE_DIRECT,Games: Adventure,0.690486999999998
com.fc.goods.sort.matching.puzzle.triplemaster,native,BIGO,Games: Racing,0.6895019999999984
com.UCMobile.intl,interstitial,APPLOVIN,Utility,0.6889560000000001
com.truecaller,mrec,INNERACTIVE_DIRECT,Games: Casual,0.688486000000002
jigsaw.puzzle.game.banana,interstitial,VERVE,Social,0.6884540000000001
319881193,interstitial,INNERACTIVE_DIRECT,Navigation,0.688397
jigsaw.puzzle.game.banana,banner,APPODEAL,Maps & Navigation,0.6883089999999958
jigsaw.puzzle.game.banana,banner,DOUBLECLICK,Education,0.6880690000000034
com.easybrain.sudoku.android,banner,MINTEGRAL,Maps & Navigation,0.6880669999999991
6759763476,banner,IRONSOURCE,Navigation,0.6879430000000002
6742221896,native,INNERACTIVE_DIRECT,Photo & Video,0.6875119999999957
solitaire.patience.card.games.klondike.free,native,VERVE,Games: Strategy,0.6874650000000059
com.pixel.art.coloring.color.number,banner,PANGLE,Social,0.6872880000000021
1509453185,interstitial,TAURUSX,Games,0.6869239999999994
395979574,interstitial,APPLOVIN,Finance,0.6864610000000003
com.vincentb.MobControl,interstitial,PANGLE,Sports,0.6861100000000011
com.easybrain.sudoku.android,banner,IRONSOURCE,Utility,0.6859050000000146
video.downloader.videodownloader,banner,BIGO,Maps & Navigation,0.6858669999999971
ball.sort.puzzle.color.sorting.bubble.games,interstitial,APPLOVIN,Video Players & Editors,0.685804
1212951043,banner,INMOBI,Book,0.6856610000000014
com.loomgames.pixelflow,interstitial,APPLOVIN,Health & Fitness,0.6853920000000002
com.Hadiz.Holeucaneat,interstitial,INNERACTIVE_DIRECT,Dating,0.6851940000000004
1624606445,interstitial,UNITY,Food & Drink,0.6850550000000001
kjv.bible.kingjamesbible,mrec,MINTEGRAL,Food & Drink,0.6848790000000009
video.downloader.videodownloader,native,BIGO,Video Players & Editors,0.6844329999999962
1420058690,interstitial,PANGLE,Games,0.684231
498477945,interstitial,INNERACTIVE_DIRECT,Entertainment,0.684207
com.miniclip.carrom,banner,INMOBI,Dating,0.6837920000000086
6742221896,banner,APPLOVIN,Book,0.6836149999999506
com.fc.goods.sort.matching.puzzle.triplemaster,banner,MINTEGRAL,Communication,0.6832259999999934
videoplayer.videodownloader.downloader,native,DOUBLECLICK,Games: Role Playing,0.6828829999999884
6444946155,interstitial,INNERACTIVE_DIRECT,Health & Fitness,0.682571
597088068,interstitial,VUNGLE,Food & Drink,0.682511
1342112505,banner,A9TAM,Social Networking,0.6820310000000095
com.callapp.contacts,mrec,A9TAM,Games: Strategy,0.6820139999999603
com.ecffri.arrows,banner,APPLOVIN,Games: Board,0.6812959999999301
com.netshort.abroad,interstitial,MINTEGRAL,Auto & Vehicles,0.6811330000000001
1624606445,banner,APPLOVIN,Games,0.6811279999999976
com.callapp.contacts,banner,VERVE,Dating,0.6811250000000035
1584596271,native,VERVE,Utilities,0.6810339999999999
6754558455,interstitial,IRONSOURCE,Business,0.6808699999999999
com.miui.player,banner,DOUBLECLICK,Food & Drink,0.6807800000000046
840919914,banner,CHARTBOOST,Book,0.6806159999999969
com.naver.linewebtoon,banner,NIMBUS,Travel & Local,0.6804010000000005
com.ludo.king,interstitial,MINTEGRAL,Games: Strategy,0.680208
1212951043,native,INNERACTIVE_DIRECT,Utilities,0.6800550000000013
6504849169,native,VUNGLE,Shopping,0.6798380000000016
395979574,interstitial,IRONSOURCE,Utilities,0.6797400000000002
1498889847,banner,INMOBI,Education,0.6797349999999956
video.downloader.videodownloader,banner,MINTEGRAL,Games: Adventure,0.6796530000000033
512939461,banner,INMOBI,Sports,0.6792959999999991
com.lemon.lvoverseas,interstitial,VUNGLE,Lifestyle,0.6792780000000004
com.dubox.drive,native,APPLOVIN,Travel & Local,0.67894099999988
6465991018,native,INMOBI,Lifestyle,0.6786590000000001
1584596271,banner,VERVE,Navigation,0.6786280000000007
com.callapp.contacts,interstitial,MINTEGRAL,Games: Word,0.6781260000000001
6471572249,interstitial,VUNGLE,Utilities,0.6780719999999999
1212951043,interstitial,UNITY,Lifestyle,0.6780550000000001
jp.naver.linemanga.android,interstitial,APPODEAL,Games: Adventure,0.6779139999999997
videoplayer.videodownloader.downloader,native,BIGO,Education,0.6776129999999989
com.naver.linewebtoon,native,INNERACTIVE_DIRECT,Travel & Local,0.6772260000000004
com.loomgames.pixelflow,interstitial,APPLOVIN,Games: Role Playing,0.6771199999999999
com.fc.goods.sort.matching.puzzle.triplemaster,interstitial,UNITY,Communication,0.6768770000000003
1584596271,interstitial,DOUBLECLICK,Productivity,0.6766880000000002
com.Hadiz.Holeucaneat,native,BIGO,Games: Strategy,0.6765820000000002
1342112505,banner,APPLOVIN,Lifestyle,0.6765179999999686
com.miniclip.carrom,banner,MINTEGRAL,Games: Word,0.6764060000000355
com.michatapp.im,interstitial,VUNGLE,Maps & Navigation,0.6757860000000002
com.loomgames.pixelflow,interstitial,UNITY,Dating,0.675666
jp.naver.linemanga.android,interstitial,INNERACTIVE_DIRECT,Games: Casual,0.6755490000000002
com.truecaller,native,VERVE,Dating,0.6754140000000004
com.UCMobile.intl,interstitial,APPLOVIN,Games: Casual,0.6750670000000001
1445472541,interstitial,CHARTBOOST,Entertainment,0.6749999999999999
com.easybrain.sudoku.android,interstitial,IRONSOURCE,Games: Board,0.6749879999999998
840919914,banner,DOUBLECLICK,Book,0.6744239999999996
com.easybrain.sudoku.android,interstitial,A9TAM,Video Players & Editors,0.6743669999999999
com.ecffri.arrows,banner,APPLOVIN,Sports,0.6743559999999427
com.storymatrix.drama,native,DOUBLECLICK,Games: Puzzle,0.6739460000000028
com.dubox.drive,native,APPLOVIN,Video Players & Editors,0.6734239999999698
ball.sort.puzzle.color.sorting.bubble.games,banner,MINTEGRAL,Video Players & Editors,0.6733670000000006
1498889847,banner,VUNGLE,Utilities,0.6728140000000005
651510680,banner,APPODEAL,Health & Fitness,0.6722870000000001
6759763476,banner,INNERACTIVE_DIRECT,Health & Fitness,0.6712430000000001
com.playit.videoplayer,native,VERVE,Shopping,0.6707660000000005
1073936461,interstitial,IRONSOURCE,Education,0.6703890000000003
sorting.games.goods.sort.triple.match3d.puzzle.stuff,interstitial,CHARTBOOST,Shopping,0.6703760000000003
com.naver.linewebtoon,interstitial,VUNGLE,Music & Audio,0.6703080000000001
videoplayer.videodownloader.downloader,interstitial,BIGO,Music & Audio,0.6698149999999998
com.fc.goods.sort.matching.puzzle.triplemaster,interstitial,DOUBLECLICK,Finance,0.669724
com.pixel.art.coloring.color.number,interstitial,APPODEAL,Education,0.6693970000000006
com.weaver.app.prod,native,MINTEGRAL,Business,0.6691750000000002
6478063606,banner,APPODEAL,Food & Drink,0.6690179999999996
1357464684,mrec,INNERACTIVE_DIRECT,Social Networking,0.6690140000000001
com.callapp.contacts,interstitial,MINTEGRAL,Lifestyle,0.668815999999999
jigsaw.puzzle.game.banana,native,BIGO,Travel & Local,0.6687750000000051
395979574,native,CHARTBOOST,Shopping,0.6685819999999963
com.Hadiz.Holeucaneat,interstitial,IRONSOURCE,Games: Action,0.6683780000000006
com.miniclip.carrom,native,VUNGLE,Games: Role Playing,0.6683330000000043
6465991018,interstitial,APPODEAL,Food & Drink,0.66792
com.dubox.drive,native,DOUBLECLICK,Utility,0.6674490000000048
kjv.bible.kingjamesbible,native,DOUBLECLICK,Business,0.6674489999999997
com.netshort.abroad,banner,INMOBI,Business,0.6671390000000001
6465991018,interstitial,MINTEGRAL,Social Networking,0.6665599999999998
6504849169,native,DOUBLECLICK,Sports,0.6664210000000009
1502447854,interstitial,PANGLE,Games,0.6662129999999999
videoplayer.videodownloader.downloader,interstitial,APPLOVIN,Auto & Vehicles,0.666107
com.netshort.abroad,native,INNERACTIVE_DIRECT,Entertainment,0.6660340000000013
com.ecffri.arrows,interstitial,IRONSOURCE,Maps & Navigation,0.6660319999999996
498477945,interstitial,VUNGLE,Book,0.66593
kjv.bible.kingjamesbible,native,DOUBLECLICK,Shopping,0.6655840000000159
com.vincentb.MobControl,native,VUNGLE,Games: Racing,0.665503999999997
1420058690,native,MINTEGRAL,Entertainment,0.6653860000000019
921765888,banner,APPLOVIN,Finance,0.665367999999791
651510680,banner,INMOBI,Social Networking,0.6650150000000019
921765888,banner,VUNGLE,Food & Drink,0.6649660000000017
com.huub.tiger,mrec,NIMBUS,Communication,0.6648769999999992
com.dubox.drive,native,APPLOVIN,Dating,0.6646769999999561
1584596271,banner,INNERACTIVE_DIRECT,Lifestyle,0.6645699999999982
1498889847,interstitial,PANGLE,Shopping,0.664563
921765888,native,IRONSOURCE,Shopping,0.6645200000000006
com.Hadiz.Holeucaneat,interstitial,VUNGLE,Health & Fitness,0.6644360000000004
319881193,banner,APPODEAL,Weather,0.6640049999999998
281940292,mrec,VERVE,Sports,0.6638089999999998
com.callapp.contacts,mrec,APPODEAL,Business,0.6635199999999999
1502447854,interstitial,A9TAM,Entertainment,0.6633479999999999
1420058690,native,VUNGLE,Book,0.662881
com.fc.goods.sort.matching.puzzle.triplemaster,interstitial,DOUBLECLICK,Social,0.6628759999999999
puzzle.yarn.fever.unravel.puzzle,interstitial,A9TAM,Shopping,0.6624700000000003
com.netshort.abroad,banner,INNERACTIVE_DIRECT,Games: Role Playing,0.6623239999999914
com.domobile.applockwatcher,mrec,PANGLE,Social,0.6621469999999996
com.sled.surfers.game,interstitial,BIGO,Games: Strategy,0.6615690000000002
1357464684,mrec,PANGLE,Finance,0.66152
6478063606,banner,APPLOVIN,Travel,0.6615069999998955
sorting.games.goods.sort.triple.match3d.puzzle.stuff,banner,A9TAM,Games: Role Playing,0.6612469999999976
com.weaver.app.prod,native,MINTEGRAL,Entertainment,0.660894999999999
651510680,banner,PANGLE,Games,0.6601209999999993
video.downloader.videodownloader,interstitial,INMOBI,Games: Racing,0.6598259999999995
com.UCMobile.intl,interstitial,APPLOVIN,Games: Action,0.659772
com.miui.player,interstitial,DOUBLECLICK,Shopping,0.6597460000000002
videoplayer.videodownloader.downloader,banner,DOUBLECLICK,House & Home,0.6594589999999906
597088068,native,INMOBI,Sports,0.6591670000000002
1509453185,native,MINTEGRAL,Shopping,0.6591669999999996
com.naver.linewebtoon,mrec,VUNGLE,Games: Card,0.6589459999999989
com.miniclip.carrom,native,VUNGLE,Games: Word,0.6589019999999969
video.downloader.videodownloader,banner,INMOBI,Games: Action,0.6588539999999996
jigsaw.puzzle.game.banana,native,VUNGLE,Games: Racing,0.6585559999999967
1342112505,interstitial,BIGO,Entertainment,0.6583240000000001
com.aws.android,banner,VUNGLE,Communication,0.6581189999999997
1420058690,interstitial,CHARTBOOST,Social Networking,0.6578710000000004
6478063606,interstitial,CHARTBOOST,Photo & Video,0.6577550000000001
com.studio27.MelonPlayground,interstitial,APPODEAL,Auto & Vehicles,0.657754
6751056652,interstitial,INNERACTIVE_DIRECT,Business,0.6577449999999999
1407852246,interstitial,APPODEAL,Book,0.6574310000000001
videoplayer.videodownloader.downloader,interstitial,APPLOVIN,Utility,0.6573850000000026
1212951043,banner,INMOBI,News,0.6572169999999996
1502447854,banner,MINTEGRAL,Food & Drink,0.6571919999999976
com.loomgames.pixelflow,interstitial,UNITY,Maps & Navigation,0.656974
com.netshort.abroad,interstitial,DOUBLECLICK,Dating,0.6566700000000003
ball.sort.puzzle.color.sorting.bubble.games,banner,VERVE,Games: Adventure,0.6565369999999725
com.sled.surfers.game,interstitial,BIGO,Games: Casual,0.6561130000000004
jigsaw.puzzle.game.banana,interstitial,ZMATICOO,Entertainment,0.6559569999999999
water.sort.puzzle.game.color.sorting.free,banner,INMOBI,Video Players & Editors,0.6558689999999993
1584596271,interstitial,INMOBI,Food & Drink,0.655697
com.netshort.abroad,native,INMOBI,Games: Role Playing,0.6556180000000035
6471572249,interstitial,DOUBLECLICK,Business,0.655366
com.dubox.drive,native,APPLOVIN,Communication,0.655204999999965
1509453185,banner,VERVE,Navigation,0.6549509999999994
6444946155,interstitial,MINTEGRAL,Navigation,0.654947
1212951043,banner,VUNGLE,Social Networking,0.654844999999996
1357464684,interstitial,DOUBLECLICK,Productivity,0.6548160000000001
6478063606,interstitial,MINTEGRAL,Social Networking,0.6547220000000001
com.naver.linewebtoon,interstitial,IRONSOURCE,Lifestyle,0.65417
1342112505,banner,A9TAM,Travel,0.654138000000027
1589762792,interstitial,IRONSOURCE,Productivity,0.6538860000000001
com.particlenews.newsbreak,banner,DOUBLECLICK,Sports,0.653606
jigsaw.puzzle.game.banana,banner,VUNGLE,Video Players & Editors,0.6530709999999977
